payment_id,order_id,merchant_id,amount,currency,method,status,fee,tax,net_amount,created_at,captured_at,settlement_id,notes
pay_OUzpchpzFtSM9l,order_PVyXSYQQfXD30P,acc_ACMERT0001,166685,INR,card,partially_refunded,3334,600,162751,2026-08-07 18:00:07,2026-08-07 18:00:15,setl_Ki0Yn0Szf0A4hG,
pay_zDf8qRB8SjIneO,order_UrOSPmTxKQP0GM,acc_ACMERT0001,531727,INR,card,failed,0,0,0,2026-08-07 20:24:01,,,
pay_L0ZFgHwSK3sJrM,order_g5dku8WylwZVR9,acc_ACMERT0001,155552,INR,netbanking,captured,2955,532,152065,2026-08-07 22:37:08,2026-08-07 22:37:41,setl_Ki0Yn0Szf0A4hG,
pay_SpQ0BmETYZgSUG,order_Nlm2LOOjohizcr,acc_ACMERT0001,2788044,INR,wallet,captured,48791,8782,2730471,2026-08-08 07:39:12,2026-08-08 07:39:16,setl_S5WmTa5YGZgFj6,
pay_9PG05c7D5N2Fdw,order_aNDvtwgaw4Ulzw,acc_ACMERT0001,101785,INR,card,failed,0,0,0,2026-08-08 09:33:32,,,
pay_Ah6FajXQqoEzxt,order_xB5lIZrgCQ1Cki,acc_ACMERT0001,144171,INR,card,captured,2883,519,140769,2026-08-08 13:07:12,2026-08-08 13:07:21,setl_S5WmTa5YGZgFj6,
pay_1iGw8dBFykxhv6,order_Rp1I2X2hstEsqn,acc_ACMERT0001,153185,INR,card,failed,0,0,0,2026-08-08 13:59:19,,,
pay_4CWFBWGcQXJUVK,order_Rp1I2X2hstEsqn,acc_ACMERT0001,153185,INR,card,captured,3064,552,149569,2026-08-08 14:01:19,2026-08-08 14:01:24,setl_70yvQTCUUOrjjW,retry after failed attempt
pay_YbijwGaXRpdR1v,order_BMVaBEssFfWBpN,acc_ACMERT0001,115396,INR,card,failed,0,0,0,2026-08-08 15:49:07,,,
pay_QijyKVrd6UOxTX,order_pRMATDlCwZDGsr,acc_ACMERT0001,109969,INR,wallet,captured,1924,346,107699,2026-08-08 16:40:54,2026-08-08 16:41:14,setl_S5WmTa5YGZgFj6,
pay_zAVv5ckQm8E9Qr,order_hAFJFZRTiuWWX4,acc_ACMERT0001,977931,INR,card,failed,0,0,0,2026-08-08 19:08:07,,,
pay_AXu2fOfeUp8fkK,order_dfVsJ7FZ3a98BR,acc_ACMERT0001,702955,INR,upi,failed,0,0,0,2026-08-08 22:32:43,,,
pay_4IShzaNm61VaTB,order_SIVwpVQ86048HR,acc_ACMERT0001,94179,INR,upi,captured,0,0,94179,2026-08-08 23:57:14,2026-08-08 23:57:38,setl_S5WmTa5YGZgFj6,
pay_6BeEAH78GYbkMr,order_S9isc9KdYSmV0z,acc_ACMERT0001,184607,INR,upi,captured,0,0,184607,2026-08-09 09:10:28,2026-08-09 09:10:53,setl_MtvyxntBNL6EON,
pay_mejeBpD6PzgUHi,order_UWZaMgyybh0aW1,acc_ACMERT0001,26275,INR,upi,failed,0,0,0,2026-08-09 09:17:09,,,
pay_MaY9a9YgIV0v2T,order_fmiEWK5C0ktvEj,acc_ACMERT0001,120112,INR,card,captured,2402,432,117278,2026-08-09 10:01:52,2026-08-09 10:02:27,setl_MtvyxntBNL6EON,
pay_JXyzMrnlakKnLS,order_a47YGDGTUHqt2o,acc_ACMERT0001,17805,INR,card,captured,356,64,17385,2026-08-09 12:14:02,2026-08-09 12:14:21,setl_MtvyxntBNL6EON,
pay_OZ2WzjCoUUBxj5,order_EfFlDl03lmKF8U,acc_ACMERT0001,30326,INR,card,captured,607,109,29610,2026-08-09 12:56:11,2026-08-09 12:56:50,setl_MtvyxntBNL6EON,
pay_AHtSOoovBEdGBP,order_dthrxr8wTApu5d,acc_ACMERT0001,31078,INR,card,partially_refunded,622,112,30344,2026-08-09 13:18:30,2026-08-09 13:19:09,setl_MtvyxntBNL6EON,
pay_sgG41Aja6oboBy,order_jwPso64RyR4T05,acc_ACMERT0001,17217,INR,card,captured,344,62,16811,2026-08-09 14:06:18,2026-08-09 14:06:58,setl_MtvyxntBNL6EON,
pay_hcL964P0mmTC7g,order_e8INvtUEWmIUjc,acc_ACMERT0001,116198,INR,card,captured,2324,418,113456,2026-08-09 18:57:23,2026-08-09 18:57:31,setl_z0FgrLsN1He1Ns,
pay_gBlq8FxvthgQaR,order_JX3ivxVZxVXLHM,acc_ACMERT0001,105058,INR,card,captured,2101,378,102579,2026-08-09 19:05:56,2026-08-09 19:06:35,setl_MtvyxntBNL6EON,
pay_cOj84r7ir3YdPp,order_0nIhaPwOMxuf8T,acc_ACMERT0001,18756,INR,netbanking,captured,356,64,18336,2026-08-09 20:57:39,2026-08-09 20:57:43,setl_MtvyxntBNL6EON,
pay_O0a0woU9rlqbIQ,order_3X8XLgUVSy8Pq3,acc_ACMERT0001,104043,INR,upi,captured,0,0,104043,2026-08-09 21:14:20,2026-08-09 21:14:58,setl_MtvyxntBNL6EON,
pay_xMX2vbpskIgenM,order_aW6tmJmO7cprfK,acc_ACMERT0001,176827,INR,upi,captured,0,0,176827,2026-08-10 08:03:20,2026-08-10 08:03:40,setl_U1TO7gDyVvpMEc,
pay_4Of8To4nZRPjXT,order_k9GHUMPH7XvCYi,acc_ACMERT0001,162958,INR,card,captured,3259,587,159112,2026-08-10 08:57:45,2026-08-10 08:58:10,setl_U1TO7gDyVvpMEc,
pay_MYOviZ8P6pyAJF,order_IIFII0oyfLTAHK,acc_ACMERT0001,429988,INR,upi,captured,0,0,429988,2026-08-10 09:15:23,2026-08-10 09:15:25,setl_U1TO7gDyVvpMEc,
pay_xJE9i6hd6wx223,order_X0isDj12J76Apn,acc_ACMERT0001,19030,INR,netbanking,captured,362,65,18603,2026-08-10 10:44:45,2026-08-10 10:44:47,setl_U1TO7gDyVvpMEc,
pay_CYPSashjd4PcMW,order_lGkaz1BR84DJT1,acc_ACMERT0001,130224,INR,card,captured,2604,469,127151,2026-08-10 14:27:59,2026-08-10 14:28:05,setl_U1TO7gDyVvpMEc,
pay_awWs9zGmuWzUwi,order_SRgvA5VGgGZXjb,acc_ACMERT0001,59806,INR,upi,captured,0,0,59806,2026-08-10 16:10:09,2026-08-10 16:10:15,setl_U1TO7gDyVvpMEc,
pay_hx776f5cMjlBHv,order_MlRBj5QRtN0sw4,acc_ACMERT0001,893875,INR,card,captured,17878,3218,872779,2026-08-10 18:59:16,2026-08-10 18:59:21,setl_U1TO7gDyVvpMEc,
pay_Hy8iVnzNdozl0V,order_JM1e0SDEuPPz0y,acc_ACMERT0001,878058,INR,card,captured,17561,3161,857336,2026-08-10 20:12:17,2026-08-10 20:12:22,setl_U1TO7gDyVvpMEc,
pay_Ya37jXPjujyCUY,order_YE0ehKB9Urjfui,acc_ACMERT0001,133706,INR,card,captured,2674,481,130551,2026-08-10 22:27:30,2026-08-10 22:27:57,setl_KwbQ7xPvAV1au3,
pay_S9BxdSgQLeE1M3,order_kbjxjfpeaK10Aj,acc_ACMERT0001,86729,INR,upi,captured,0,0,86729,2026-08-10 23:44:19,2026-08-10 23:44:41,setl_U1TO7gDyVvpMEc,
pay_ndn3b8WRBrqOlf,order_jerzft3TC3AHnQ,acc_ACMERT0001,13522,INR,netbanking,captured,257,46,13219,2026-08-11 09:57:57,2026-08-11 09:58:17,setl_HFl5Cs2kcsMvBh,
pay_NPdVYpS0Jaj2gs,order_ykKz2eoy3DQfwD,acc_ACMERT0001,171858,INR,upi,refunded,0,0,171858,2026-08-11 10:05:11,2026-08-11 10:05:37,,
pay_IBys2QSRBOsSN8,order_752gfZ1gfPbN7A,acc_ACMERT0001,854128,INR,card,captured,17083,3075,833970,2026-08-11 10:40:28,2026-08-11 10:40:31,setl_HFl5Cs2kcsMvBh,
pay_kmw8AEEISYk9SB,order_w6SKy0aJY5MmeU,acc_ACMERT0001,134864,INR,upi,failed,0,0,0,2026-08-11 17:00:09,,,
pay_nNMe9jKOFgZajX,order_3tJ3ZY5fFgDuk7,acc_ACMERT0001,47782,INR,card,captured,956,172,46654,2026-08-11 18:22:05,2026-08-11 18:22:35,setl_HFl5Cs2kcsMvBh,
pay_XBmzveuvMFnSVE,order_hrDcIj8EjOnuKc,acc_ACMERT0001,265431,INR,wallet,failed,0,0,0,2026-08-11 18:50:27,,,
pay_7jF3uhYRAqHUaC,order_812iOCOLgcnVmA,acc_ACMERT0001,830134,INR,upi,captured,0,0,830134,2026-08-11 19:13:22,2026-08-11 19:13:35,setl_HFl5Cs2kcsMvBh,
pay_RK9ax0xbt5tG03,order_hSFPDAAww1IBHW,acc_ACMERT0001,2924445,INR,card,captured,58489,10528,2855428,2026-08-11 20:23:11,2026-08-11 20:23:22,setl_HFl5Cs2kcsMvBh,
pay_qEqW4CP7i8hKFc,order_x2szA2N6RiCxG2,acc_ACMERT0001,15471,INR,upi,captured,0,0,15471,2026-08-11 20:32:28,2026-08-11 20:32:31,setl_HFl5Cs2kcsMvBh,
pay_7mqlmR24Tr9zgL,order_YXLtkYn9UFB4CB,acc_ACMERT0001,30889,INR,upi,captured,0,0,30889,2026-08-12 10:38:24,2026-08-12 10:39:01,setl_MKbCFxYSBbTH5S,
pay_Z7KBi8OyUlz5uH,order_kBogTZiGhOKYz1,acc_ACMERT0001,779763,INR,upi,captured,0,0,779763,2026-08-12 12:20:13,2026-08-12 12:20:15,setl_MKbCFxYSBbTH5S,
pay_15Y6ARpa56Acab,order_jYx10H0VMuvk9K,acc_ACMERT0001,35648,INR,wallet,captured,624,112,34912,2026-08-12 13:39:41,2026-08-12 13:39:45,setl_MKbCFxYSBbTH5S,
pay_enRAy4uO6CZklt,order_a5lQKOM2chvwEN,acc_ACMERT0001,44193,INR,upi,captured,0,0,44193,2026-08-12 15:59:07,2026-08-12 15:59:09,setl_MKbCFxYSBbTH5S,
pay_2AnoXDJyhm2E8h,order_w9Y6DA60PTYVza,acc_ACMERT0001,732216,INR,wallet,captured,12814,2307,717095,2026-08-12 16:17:56,2026-08-12 16:18:16,setl_MKbCFxYSBbTH5S,
pay_wx5O0eCk4c9GqL,order_AsM04P89Hwzbhl,acc_ACMERT0001,98736,INR,netbanking,captured,1876,338,96522,2026-08-12 18:15:04,2026-08-12 18:15:28,setl_MKbCFxYSBbTH5S,
pay_BaOXLjbNTI6fKy,order_bVUiDOOXwlpP5o,acc_ACMERT0001,114291,INR,card,captured,2286,411,111594,2026-08-12 19:49:16,2026-08-12 19:49:34,setl_MKbCFxYSBbTH5S,
pay_f7jObOL3ghD7Mh,order_gjsq5lfeF2x61n,acc_ACMERT0001,55755,INR,card,failed,0,0,0,2026-08-12 20:04:31,,,
pay_xjXuhauSaTvnDK,order_Yu5oJeysMnHngJ,acc_ACMERT0001,69614,INR,card,captured,1392,251,67971,2026-08-12 20:43:48,2026-08-12 20:44:09,setl_MKbCFxYSBbTH5S,
pay_IbHGWjn3xh5nbu,order_iofUS8irrEm9fw,acc_ACMERT0001,172432,INR,upi,failed,0,0,0,2026-08-12 22:27:32,,,
pay_mdZFFcrAhhCkMu,order_LypKbsbPY2Ka6D,acc_ACMERT0001,622377,INR,card,failed,0,0,0,2026-08-13 08:57:34,,,
pay_0aigu3SUBokfmU,order_5Zx05Ia7S3dq4Y,acc_ACMERT0001,29941,INR,card,captured,599,108,29234,2026-08-13 09:16:21,2026-08-13 09:16:46,setl_CQIxJqEeYQlLAh,
pay_cvPbeEg1ZAUtru,order_WwzfJXuFNdztSD,acc_ACMERT0001,81827,INR,upi,captured,0,0,81827,2026-08-13 18:39:06,2026-08-13 18:39:10,setl_CQIxJqEeYQlLAh,
pay_MrHMFHBgRdPp9h,order_ohd5cKrpeIgro4,acc_ACMERT0001,610945,INR,upi,captured,0,0,610945,2026-08-13 19:06:14,2026-08-13 19:06:32,setl_CQIxJqEeYQlLAh,
pay_b5DlrbEQHCwqh7,order_JfwBnjzGBGvdCr,acc_ACMERT0001,35068,INR,card,captured,701,126,34241,2026-08-13 20:12:18,2026-08-13 20:12:30,setl_CQIxJqEeYQlLAh,
pay_FnkYnwOsTMsUag,order_lG6SNEVt26Spku,acc_ACMERT0001,31768,INR,upi,captured,0,0,31768,2026-08-13 21:09:00,2026-08-13 21:09:28,setl_66NZYXfekjvkH0,
pay_TDPj2Gg6io6xyC,order_3NGmXzmerBkRt8,acc_ACMERT0001,88611,INR,netbanking,captured,1684,303,86624,2026-08-13 21:56:06,2026-08-13 21:56:22,setl_CQIxJqEeYQlLAh,
pay_rSk7iLDhiu3jWL,order_4295AOCQhHHpKE,acc_ACMERT0001,2350194,INR,upi,captured,0,0,2350194,2026-08-13 22:14:05,2026-08-13 22:14:24,setl_KwbQ7xPvAV1au3,
pay_TfwJ13pQPV2nSe,order_eFdnaQnD0ymFgv,acc_ACMERT0001,188318,INR,card,captured,3766,678,183874,2026-08-13 23:54:20,2026-08-13 23:54:40,setl_CQIxJqEeYQlLAh,
pay_fWiN6tYpLGxiNI,order_5K4sdW2zizQaDZ,acc_ACMERT0001,64246,INR,upi,captured,0,0,64246,2026-08-14 09:03:17,2026-08-14 09:03:24,setl_EEEnglyJOOI2Ze,
pay_blq4ekRW2aMwEL,order_aF3pEhc0bKRs1o,acc_ACMERT0001,19606,INR,upi,captured,0,0,19606,2026-08-14 10:06:19,2026-08-14 10:06:41,setl_EEEnglyJOOI2Ze,
pay_CFVwIqQFqxDa0w,order_tTv5HXQ2351MEh,acc_ACMERT0001,55433,INR,card,partially_refunded,1109,200,54124,2026-08-14 11:26:54,2026-08-14 11:27:04,setl_EEEnglyJOOI2Ze,
pay_tmcLHSv1NhBYDK,order_9YYwshaF7RjDRj,acc_ACMERT0001,46578,INR,upi,captured,0,0,46578,2026-08-14 12:19:31,2026-08-14 12:19:50,setl_EEEnglyJOOI2Ze,
pay_6fsocE7wpZROyB,order_z95g5q6tMtlKBR,acc_ACMERT0001,345936,INR,netbanking,captured,6573,1183,338180,2026-08-14 13:16:08,2026-08-14 13:16:21,setl_EEEnglyJOOI2Ze,
pay_aDcns0LhdFtaBw,order_Q1adqiw4sY2GQ9,acc_ACMERT0001,15636,INR,upi,captured,0,0,15636,2026-08-14 15:09:46,2026-08-14 15:10:24,setl_EEEnglyJOOI2Ze,
pay_ZFNSmheajM4hHg,order_pngEb1GCzd7htz,acc_ACMERT0001,25396,INR,upi,captured,0,0,25396,2026-08-14 15:52:39,2026-08-14 15:53:19,setl_EEEnglyJOOI2Ze,
pay_vMg0sKESv3dhVL,order_RGVTdSnHjJV9Fi,acc_ACMERT0001,90573,INR,card,captured,1811,326,88436,2026-08-14 16:40:19,2026-08-14 16:40:20,setl_EEEnglyJOOI2Ze,
pay_wFbpKVSBxnVfm6,order_9yOg9r4ORI56C9,acc_ACMERT0001,32861,INR,netbanking,captured,624,112,32125,2026-08-14 17:25:37,2026-08-14 17:25:55,setl_EEEnglyJOOI2Ze,
pay_ttftK7ODIlyY41,order_BgiHCSuG7RTwDw,acc_ACMERT0001,157546,INR,upi,captured,0,0,157546,2026-08-14 21:01:58,2026-08-14 21:02:25,setl_EEEnglyJOOI2Ze,
pay_SuL9LwLN1zecb2,order_UkogQgF7REuWoX,acc_ACMERT0001,448111,INR,netbanking,captured,8514,1533,438064,2026-08-15 10:57:56,2026-08-15 10:58:21,setl_M13oV6iEN8YG4A,
pay_9seIKp2H7NGtzN,order_dIS5hLE76qPbcv,acc_ACMERT0001,13892,INR,upi,captured,0,0,13892,2026-08-15 11:13:35,2026-08-15 11:13:57,setl_M13oV6iEN8YG4A,
pay_sDhKyaLtcPP5QN,order_Cc66w9iD4UDrak,acc_ACMERT0001,727649,INR,card,captured,14553,2620,710476,2026-08-15 13:22:57,2026-08-15 13:23:22,setl_M13oV6iEN8YG4A,
pay_GwwN5J2iZeCBOy,order_3eKfiYHtghFodM,acc_ACMERT0001,28998,INR,upi,captured,0,0,28998,2026-08-15 15:24:45,2026-08-15 15:24:56,setl_M13oV6iEN8YG4A,
pay_BjOblj0VQpkGVS,order_ImEEssQg9LFxQr,acc_ACMERT0001,78137,INR,card,captured,1563,281,76293,2026-08-15 21:26:52,2026-08-15 21:26:54,setl_M13oV6iEN8YG4A,
pay_VkB0HZYmfLbO9Q,order_gncZi5axXAKI3e,acc_ACMERT0001,188452,INR,card,captured,3769,678,184005,2026-08-15 22:12:53,2026-08-15 22:13:24,setl_M13oV6iEN8YG4A,
pay_WA7edNqhc2VeCW,order_xMO1b7lugSCyiO,acc_ACMERT0001,26547,INR,upi,captured,0,0,26547,2026-08-15 22:28:43,2026-08-15 22:28:56,setl_M13oV6iEN8YG4A,
pay_GelPjwPUKvDT2Y,order_irYWQt7ze61PEy,acc_ACMERT0001,97284,INR,wallet,captured,1702,306,95276,2026-08-15 23:49:42,2026-08-15 23:49:51,setl_M13oV6iEN8YG4A,
pay_qk9yDV7pi6arZR,order_8rfpXIsvKzcNrx,acc_ACMERT0001,49845,INR,card,captured,997,179,48669,2026-08-16 07:07:19,2026-08-16 07:07:40,setl_u6t28EGFyW31SL,
pay_bF1crrLyt09fdr,order_2NyFb3yyCconyl,acc_ACMERT0001,129992,INR,upi,refunded,0,0,129992,2026-08-16 08:34:48,2026-08-16 08:34:50,,
pay_tY24ob7dbXYZmI,order_M3yRRVbJEdyXyS,acc_ACMERT0001,776239,INR,card,captured,15525,2794,757920,2026-08-16 11:07:28,2026-08-16 11:08:08,setl_KwbQ7xPvAV1au3,
pay_MP4psiMzEQhQee,order_q8InFTV0w562oC,acc_ACMERT0001,4272431,INR,upi,captured,0,0,4272431,2026-08-16 16:55:41,2026-08-16 16:55:59,setl_u6t28EGFyW31SL,
pay_5xwmvB6dpofLao,order_AVW4ZYIKcZa3Up,acc_ACMERT0001,18304,INR,netbanking,captured,348,63,17893,2026-08-16 21:11:18,2026-08-16 21:11:41,setl_u6t28EGFyW31SL,
pay_6MW5v716qZWLnW,order_bvU1NB3BYU7VWd,acc_ACMERT0001,125345,INR,netbanking,captured,2382,429,122534,2026-08-16 21:27:36,2026-08-16 21:28:10,setl_u6t28EGFyW31SL,
pay_uSIGgdw5AT8NFr,order_fn6i1HotVJnhxU,acc_ACMERT0001,25407,INR,netbanking,captured,483,87,24837,2026-08-16 21:41:48,2026-08-16 21:41:56,setl_u6t28EGFyW31SL,
pay_pFeZ8K5NS1WZcw,order_e8AMVN7f4JE8ir,acc_ACMERT0001,42544,INR,upi,captured,0,0,42544,2026-08-16 23:14:41,2026-08-16 23:15:12,setl_66NZYXfekjvkH0,
pay_hGepnuKx10RAeP,order_B4sjbuMYxvA5Px,acc_ACMERT0001,3608506,INR,upi,captured,0,0,3608506,2026-08-17 07:10:23,2026-08-17 07:10:33,setl_mwtm0vHRArqMBQ,
pay_uhfAAGjKFO4Xm5,order_l4DakhAqWJT7EV,acc_ACMERT0001,652376,INR,card,failed,0,0,0,2026-08-17 07:44:10,,,
pay_SpCU94AxfwJGe6,order_xPEMoCYAoK00i7,acc_ACMERT0001,627417,INR,upi,captured,0,0,627417,2026-08-17 11:38:16,2026-08-17 11:38:38,setl_mwtm0vHRArqMBQ,
pay_H5HLG27BsuyuWl,order_9jc08V4UnBHrK4,acc_ACMERT0001,28664,INR,upi,captured,0,0,28664,2026-08-17 12:07:18,2026-08-17 12:07:47,setl_mwtm0vHRArqMBQ,
pay_sWESiUlUXL607G,order_fj5aLLxRPDyuCl,acc_ACMERT0001,75401,INR,upi,captured,0,0,75401,2026-08-17 14:19:31,2026-08-17 14:20:08,setl_mwtm0vHRArqMBQ,
pay_j3NPdohPclRG3C,order_LucJTod8TqqbR2,acc_ACMERT0001,61726,INR,netbanking,captured,1173,211,60342,2026-08-17 14:22:06,2026-08-17 14:22:35,setl_mwtm0vHRArqMBQ,
pay_6LbgMnZuGTXVGY,order_LTw8ny1LcQUjyW,acc_ACMERT0001,15066,INR,wallet,failed,0,0,0,2026-08-17 14:36:32,,,
pay_2lCDbCaDc9wEO2,order_JnAdL8fr5NJu9e,acc_ACMERT0001,28097,INR,upi,captured,0,0,28097,2026-08-17 15:55:31,2026-08-17 15:55:43,setl_mwtm0vHRArqMBQ,
pay_OJUAIUh24HZdME,order_QHHCurm1Ks6pvp,acc_ACMERT0001,1968425,INR,netbanking,failed,0,0,0,2026-08-17 21:20:47,,,
pay_iG3H6y5BwizSJp,order_Tshv505vLMNgUc,acc_ACMERT0001,4984249,INR,card,captured,99685,17943,4866621,2026-08-17 21:58:26,2026-08-17 21:58:54,setl_mwtm0vHRArqMBQ,
pay_XTv6wXXJePdHnx,order_Imk1Iz3TosZk6x,acc_ACMERT0001,26299,INR,card,captured,526,95,25678,2026-08-18 07:02:54,2026-08-18 07:03:28,setl_FxpzETr7KDIvjq,
pay_4ks86qMWg7oQrj,order_gnJ1GWkbM5c95I,acc_ACMERT0001,42005,INR,upi,captured,0,0,42005,2026-08-18 07:23:13,2026-08-18 07:23:50,setl_FxpzETr7KDIvjq,
pay_ZCBzq6drFUovO0,order_ctCAoK4kInXOh8,acc_ACMERT0001,83873,INR,wallet,captured,1468,264,82141,2026-08-18 07:46:01,2026-08-18 07:46:07,setl_FxpzETr7KDIvjq,
pay_BUCHi1Ds6hTT62,order_hC4BFqf3irUQh9,acc_ACMERT0001,24577,INR,card,captured,492,89,23996,2026-08-18 09:20:10,2026-08-18 09:20:28,setl_FxpzETr7KDIvjq,
pay_DOVGRXeTSu57cB,order_g7TYHum1JQ14Oc,acc_ACMERT0001,114464,INR,wallet,failed,0,0,0,2026-08-18 11:37:24,,,
pay_hlD9uQhwSzTiX4,order_E1Z3FMARpbsrGn,acc_ACMERT0001,263756,INR,netbanking,captured,5011,902,257843,2026-08-18 17:16:43,2026-08-18 17:17:09,setl_FxpzETr7KDIvjq,
pay_pOwEHQ9l4t1o4s,order_QFFYOzMwIEsgoh,acc_ACMERT0001,501225,INR,wallet,captured,8771,1579,490875,2026-08-18 20:28:20,2026-08-18 20:28:48,setl_FxpzETr7KDIvjq,
pay_oRmqEjF0lUFsim,order_O4f8H2UVnaBeFJ,acc_ACMERT0001,240698,INR,upi,captured,0,0,240698,2026-08-18 20:44:16,2026-08-18 20:44:54,setl_FxpzETr7KDIvjq,
pay_gGzYFckstboOXS,order_pcrVh0YyPzi0V4,acc_ACMERT0001,14842,INR,card,captured,297,53,14492,2026-08-18 23:46:45,2026-08-18 23:47:12,setl_Z7pY2tQunpDjTj,
pay_rlqKgiZHLPXyvK,order_X2LMr9ZV3NQ6En,acc_ACMERT0001,426957,INR,card,captured,8539,1537,416881,2026-08-19 09:59:51,2026-08-19 10:00:01,setl_ilhxWZdc2ergJI,
pay_hc4BFkOZHFiV3J,order_AzashBsU74RrHu,acc_ACMERT0001,93501,INR,upi,captured,0,0,93501,2026-08-19 11:18:33,2026-08-19 11:19:13,setl_ilhxWZdc2ergJI,
pay_WJYFIFu9PpuDTE,order_GJ2VUf6gBSeyiW,acc_ACMERT0001,81844,INR,card,failed,0,0,0,2026-08-19 12:12:28,,,
pay_vgdNDMkewOJ4ow,order_Oa7mrs063BLUtx,acc_ACMERT0001,116781,INR,upi,captured,0,0,116781,2026-08-19 13:04:37,2026-08-19 13:04:51,setl_z0FgrLsN1He1Ns,
pay_8TxHMqEDn7v7VU,order_27ikHT1EauAljE,acc_ACMERT0001,2307953,INR,card,captured,46159,8309,2253485,2026-08-19 13:12:44,2026-08-19 13:13:14,setl_ilhxWZdc2ergJI,
pay_JrEs6SIGpybFUz,order_8xWITgCoKbzXoC,acc_ACMERT0001,131424,INR,card,captured,2628,473,128323,2026-08-19 17:09:51,2026-08-19 17:09:57,setl_ilhxWZdc2ergJI,
pay_aV1IM6jgVLYzm1,order_M2tYuBGVbtrDmg,acc_ACMERT0001,173574,INR,card,captured,3471,625,169478,2026-08-19 19:18:27,2026-08-19 19:18:54,setl_ilhxWZdc2ergJI,
pay_gJkn38FLpfjzN1,order_EHU1KWodXFqAtV,acc_ACMERT0001,31066,INR,card,captured,621,112,30333,2026-08-19 20:55:00,2026-08-19 20:55:14,setl_ilhxWZdc2ergJI,
pay_mCxHmaLtvg6x6q,order_G6aMrcPrPEzcST,acc_ACMERT0001,199993,INR,card,failed,0,0,0,2026-08-20 07:55:45,,,
pay_MODFlEV3PWIZgc,order_xbN5TjTVl32ifA,acc_ACMERT0001,39057,INR,netbanking,captured,742,134,38181,2026-08-20 08:20:06,2026-08-20 08:20:24,setl_uWokZ90ynINb9k,
pay_nvS9GJ1VYrfGXn,order_qnDqc7hHQOlEiD,acc_ACMERT0001,149066,INR,upi,captured,0,0,149066,2026-08-20 08:20:44,2026-08-20 08:21:07,setl_uWokZ90ynINb9k,
pay_crMmSGAlOV118a,order_trJwhvDK1SfK7D,acc_ACMERT0001,391366,INR,card,captured,7827,1409,382130,2026-08-20 09:11:20,2026-08-20 09:11:22,setl_uWokZ90ynINb9k,
pay_E3aue5diGZCBQE,order_utGWhpJzyXyTEw,acc_ACMERT0001,189116,INR,card,captured,3782,681,184653,2026-08-20 09:56:38,2026-08-20 09:56:49,setl_uWokZ90ynINb9k,
pay_2mPNVbv1R25u5T,order_k5LU8xHa8QzA1Q,acc_ACMERT0001,42867,INR,upi,captured,0,0,42867,2026-08-20 11:46:17,2026-08-20 11:46:46,setl_uWokZ90ynINb9k,
pay_8O1rTj1BJCFSYq,order_RhJ5BPwlb3x2DX,acc_ACMERT0001,424164,INR,upi,captured,0,0,424164,2026-08-20 13:24:23,2026-08-20 13:24:24,setl_uWokZ90ynINb9k,
pay_XkYanOxDf4U8pt,order_1RP853mVWVitdy,acc_ACMERT0001,19202,INR,upi,captured,0,0,19202,2026-08-20 17:26:14,2026-08-20 17:26:32,setl_uWokZ90ynINb9k,
pay_4mlsqSCqfFwLxw,order_XPHC1OR1kc81Ly,acc_ACMERT0001,163732,INR,card,captured,3275,590,159867,2026-08-20 18:41:51,2026-08-20 18:42:10,setl_uWokZ90ynINb9k,
pay_ftYXjZwDzkDaQj,order_m4lttflp2nBfUp,acc_ACMERT0001,148109,INR,card,captured,2962,533,144614,2026-08-21 07:30:10,2026-08-21 07:30:41,setl_LO9YeE14A7D64M,
pay_cq99AlkzRH1gDZ,order_fwRUgP3zZZakui,acc_ACMERT0001,169194,INR,upi,failed,0,0,0,2026-08-21 07:31:41,,,
pay_zBXdtBqVOhMZZ6,order_CGxXETv2IxhYlB,acc_ACMERT0001,70973,INR,upi,failed,0,0,0,2026-08-21 11:00:21,,,
pay_74oW757GgABXr9,order_KzLbkGk7t4M9S8,acc_ACMERT0001,3382315,INR,upi,captured,0,0,3382315,2026-08-21 11:08:42,2026-08-21 11:08:46,setl_2fATCCjV4y2NWy,
pay_TLqmG0NU3DBdDs,order_ch3FDxd4MRxqBv,acc_ACMERT0001,224673,INR,upi,captured,0,0,224673,2026-08-21 15:11:18,2026-08-21 15:11:20,setl_2fATCCjV4y2NWy,
pay_kAEvvP5gl6wtkD,order_IlWbCZNDLKSBUz,acc_ACMERT0001,34459,INR,upi,captured,0,0,34459,2026-08-21 17:30:43,2026-08-21 17:30:46,setl_2fATCCjV4y2NWy,
pay_JRzSn6EQy1DTpW,order_6gyiuW7izXu5s0,acc_ACMERT0001,825935,INR,upi,captured,0,0,825935,2026-08-21 19:34:04,2026-08-21 19:34:42,setl_2fATCCjV4y2NWy,
pay_bo4MlXpxxvG0aN,order_MWz6ePoiFmcntB,acc_ACMERT0001,97153,INR,card,captured,1943,350,94860,2026-08-21 20:09:18,2026-08-21 20:09:49,setl_2fATCCjV4y2NWy,
pay_xcjMUOZ4gyGUfv,order_7OVtBzbl8VqUPV,acc_ACMERT0001,654489,INR,netbanking,captured,12435,2238,639816,2026-08-22 10:50:12,2026-08-22 10:50:32,setl_wzrpTs5oyM4E9b,
